0.000000 -0.000000 -0.000000 1.191370 0.000000 -0.000000 -0.000000 1.000000
0.196000 -0.000000 -0.000000 0.883678 0.000000 -0.000000 0.000000 1.000000
0.452000 0.001728 0.000096 0.354737 -0.000241 0.000045 0.012814 0.999918
0.696000 0.002513 0.000437 0.354963 -0.000790 0.000130 0.013895 0.999903
0.948000 0.003300 0.000857 0.355207 -0.001430 0.000115 0.014973 0.999887
1.196000 0.004076 0.001284 0.355444 -0.002085 0.000102 0.016044 0.999869
1.448000 0.004555 0.001564 0.355604 -0.002567 0.000102 0.016979 0.999853
1.696000 0.004702 0.001686 0.355621 -0.002725 0.000103 0.017515 0.999843
1.948000 0.004858 0.001816 0.355638 -0.002894 0.000100 0.018075 0.999832
2.196000 0.005009 0.001940 0.355654 -0.003055 0.000097 0.018610 0.999822
2.448000 0.005158 0.002062 0.355671 -0.003213 0.000095 0.019143 0.999812
2.696000 0.005318 0.002191 0.355688 -0.003379 0.000092 0.019710 0.999800
2.952000 0.005469 0.002313 0.355706 -0.003536 0.000090 0.020249 0.999789
3.200000 0.005623 0.002436 0.355724 -0.003694 0.000088 0.020797 0.999777
3.448000 0.005776 0.002558 0.355743 -0.003851 0.000086 0.021343 0.999765
3.696000 0.005855 0.002636 0.355720 -0.003980 0.000153 0.021726 0.999756
3.948000 0.005855 0.002749 0.355662 -0.004124 0.000177 0.022015 0.999749
4.196000 0.005850 0.002859 0.355609 -0.004263 0.000184 0.022285 0.999743
4.448000 0.005845 0.002972 0.355556 -0.004407 0.000191 0.022564 0.999736
4.696000 0.005841 0.003080 0.355505 -0.004544 0.000198 0.022829 0.999729
4.948000 0.005835 0.003193 0.355453 -0.004689 0.000206 0.023105 0.999722
5.196000 0.005829 0.003301 0.355403 -0.004827 0.000214 0.023367 0.999715
5.448000 0.005823 0.003414 0.355351 -0.004970 0.000222 0.023636 0.999708
5.696000 0.005816 0.003524 0.355301 -0.005111 0.000230 0.023900 0.999701
5.948000 0.005809 0.003637 0.355251 -0.005255 0.000238 0.024167 0.999694
6.196000 0.005802 0.003734 0.355208 -0.005379 0.000245 0.024394 0.999688
6.448000 0.005793 0.003864 0.355152 -0.005545 0.000255 0.024697 0.999680
6.696000 0.005785 0.003972 0.355105 -0.005684 0.000263 0.024948 0.999673
6.948000 0.005776 0.004090 0.355055 -0.005836 0.000272 0.025218 0.999665
7.196000 0.005768 0.004200 0.355009 -0.005976 0.000280 0.025467 0.999658
7.448000 0.005758 0.004319 0.354960 -0.006130 0.000290 0.025735 0.999650
7.696000 0.005748 0.004429 0.354915 -0.006272 0.000298 0.025982 0.999643
7.948000 0.005738 0.004547 0.354868 -0.006424 0.000308 0.026244 0.999635
8.196000 0.005728 0.004664 0.354822 -0.006575 0.000317 0.026501 0.999627
8.448000 0.005717 0.004780 0.354777 -0.006725 0.000327 0.026752 0.999619
8.696000 0.005706 0.004892 0.354734 -0.006870 0.000336 0.026995 0.999612
8.948000 0.005642 0.004958 0.354686 -0.006965 0.000326 0.027173 0.999606
9.196000 0.005420 0.004891 0.354628 -0.006828 0.000290 0.027103 0.999609
9.448000 0.005208 0.004799 0.354558 -0.006657 0.000269 0.027047 0.999612
9.700000 0.004998 0.004696 0.354483 -0.006471 0.000249 0.026992 0.999615
9.948000 0.004785 0.004604 0.354413 -0.006299 0.000227 0.026931 0.999617
10.196000 0.004574 0.004521 0.354349 -0.006139 0.000209 0.026871 0.999620
10.448000 0.004367 0.004443 0.354287 -0.005985 0.000192 0.026809 0.999623
10.696000 0.004156 0.004365 0.354225 -0.005832 0.000175 0.026746 0.999625
10.948000 0.003948 0.004289 0.354164 -0.005681 0.000158 0.026684 0.999628
11.196000 0.003741 0.004213 0.354103 -0.005532 0.000140 0.026622 0.999630
11.448000 0.003533 0.004137 0.354043 -0.005383 0.000121 0.026559 0.999633
11.696000 0.003318 0.004060 0.353981 -0.005229 0.000100 0.026495 0.999635
11.948000 0.003114 0.003986 0.353922 -0.005083 0.000081 0.026433 0.999638
12.196000 0.002899 0.003908 0.353860 -0.004930 0.000060 0.026368 0.999640
12.448000 0.002694 0.003834 0.353802 -0.004784 0.000039 0.026307 0.999642
12.696000 0.002479 0.003756 0.353740 -0.004631 0.000016 0.026242 0.999645
12.948000 0.002274 0.003682 0.353681 -0.004485 -0.000006 0.026180 0.999647
13.196000 0.002066 0.003606 0.353621 -0.004336 -0.000028 0.026118 0.999649
13.448000 0.001847 0.003527 0.353559 -0.004180 -0.000053 0.026052 0.999652
13.696000 0.001645 0.003453 0.353501 -0.004037 -0.000076 0.025991 0.999654
13.948000 0.001430 0.003375 0.353439 -0.003883 -0.000101 0.025927 0.999656
14.196000 0.001221 0.003299 0.353379 -0.003734 -0.000126 0.025864 0.999658
14.448000 0.001016 0.003224 0.353321 -0.003587 -0.000152 0.025803 0.999661
14.696000 0.000797 0.003144 0.353258 -0.003431 -0.000180 0.025737 0.999663
14.948000 0.000596 0.003069 0.353200 -0.003286 -0.000208 0.025677 0.999665
15.196000 0.000378 0.002988 0.353137 -0.003130 -0.000239 0.025611 0.999667
15.448000 0.000178 0.002915 0.353080 -0.002988 -0.000268 0.025550 0.999669
15.696000 -0.000036 0.002838 0.353021 -0.002839 -0.000300 0.025485 0.999671
15.948000 -0.000246 0.002765 0.352963 -0.002695 -0.000331 0.025420 0.999673
16.196000 -0.000456 0.002693 0.352906 -0.002553 -0.000362 0.025355 0.999675
16.448000 -0.000663 0.002623 0.352851 -0.002416 -0.000392 0.025291 0.999677
16.696000 -0.000864 0.002558 0.352799 -0.002284 -0.000422 0.025228 0.999679
16.948000 -0.001084 0.002486 0.352742 -0.002142 -0.000454 0.025159 0.999681
17.196000 -0.001288 0.002422 0.352690 -0.002013 -0.000484 0.025095 0.999683
17.448000 -0.001494 0.002359 0.352637 -0.001885 -0.000515 0.025029 0.999685
17.696000 -0.001701 0.002295 0.352577 -0.001762 -0.000546 0.024954 0.999687
17.948000 -0.001912 0.002229 0.352516 -0.001637 -0.000577 0.024877 0.999689
18.196000 -0.002115 0.002166 0.352458 -0.001517 -0.000607 0.024803 0.999691
18.448000 -0.002316 0.002105 0.352401 -0.001401 -0.000637 0.024729 0.999693
18.696000 -0.002527 0.002042 0.352341 -0.001280 -0.000669 0.024652 0.999695
18.948000 -0.002727 0.001983 0.352285 -0.001167 -0.000699 0.024579 0.999697
19.196000 -0.002938 0.001922 0.352227 -0.001050 -0.000731 0.024501 0.999699
19.448000 -0.003146 0.001863 0.352170 -0.000936 -0.000763 0.024425 0.999701
19.696000 -0.003344 0.001807 0.352117 -0.000829 -0.000792 0.024352 0.999703
19.948000 -0.003558 0.001748 0.352060 -0.000715 -0.000825 0.024273 0.999705
20.196000 -0.003756 0.001695 0.352007 -0.000610 -0.000854 0.024200 0.999707
20.452000 -0.003970 0.001638 0.351951 -0.000498 -0.000887 0.024120 0.999709
20.696000 -0.004168 0.001585 0.351900 -0.000396 -0.000916 0.024047 0.999710
20.948000 -0.004377 0.001531 0.351846 -0.000290 -0.000948 0.023970 0.999712
